months_age,box,distance,gender,grade,racenumber,schedule,dogName,ken,odds,time,trn,avg_weight,hiGrade
30,1,0,0,1,8,0,396,1,7.0,31.06,13,63,3
43,2,0,1,1,8,0,1747,10,10.0,30.96,10,74,3
55,3,0,1,1,8,0,947,6,4.5,30.95,15,73,2
43,4,0,1,1,8,0,2163,4,6.0,31.17,2,74,3
31,6,0,1,1,8,0,1149,12,12.0,30.66,19,77,2
55,8,0,1,2,1,1,253,2,4.5,31.05,16,73,3
31,1,0,0,4,2,1,2104,3,12.0,32.65,4,64,6
31,3,0,0,4,2,1,2183,13,10.0,31.68,21,58,6
30,4,0,0,4,2,1,1759,1,6.0,31.57,13,58,6
31,8,0,0,4,2,1,1637,0,8.0,31.56,12,60,6
42,1,0,0,2,3,1,2171,1,3.5,31.36,13,59,4
31,2,0,1,2,3,1,2321,10,4.5,30.99,10,68,4
31,7,0,0,2,4,0,2088,3,8.0,30.84,4,63,3
55,7,0,1,1,8,0,1373,3,8.0,30.84,4,70,2
43,8,0,0,1,8,0,2459,8,4.0,30.67,20,62,2
43,2,0,0,2,9,0,1072,12,4.0,30.85,19,64,2
43,4,0,0,2,3,1,2349,13,10.0,30.97,21,67,4
31,5,0,1,2,3,1,97,2,2.5,31.24,16,84,3
31,1,0,1,3,5,0,1775,0,8.0,31.58,12,73,5
30,2,0,1,3,5,0,1156,12,,31.33,19,78,5
31,3,0,0,3,5,0,2282,5,6.0,31.29,5,63,4
30,4,0,1,3,5,0,2206,4,10.0,31.54,2,74,5
43,6,0,0,3,5,0,1520,9,,31.06,17,58,2
31,7,0,1,3,5,0,1304,6,,31.55,15,75,4
31,8,0,0,3,5,0,2050,7,7.0,31.17,11,61,4
31,3,0,0,2,9,0,1127,1,6.0,31.05,13,58,3
31,4,0,1,2,9,0,1267,8,10.0,31.31,20,69,4
43,5,0,1,2,9,0,936,6,2.5,30.87,15,82,3
42,6,0,1,2,9,0,2048,7,1.0,31.54,11,78,2
31,8,0,0,2,9,0,2244,0,4.5,31.03,12,61,3
31,1,0,1,0,10,0,1553,9,3.5,30.83,17,70,2
55,2,0,0,0,10,0,1383,12,4.5,30.72,19,60,2
43,3,0,0,0,10,0,2119,6,6.0,30.84,15,65,2
31,4,0,0,0,10,0,130,1,7.0,31.29,13,64,2
30,5,0,1,0,10,0,310,2,12.0,30.99,16,72,2
31,7,0,0,2,3,1,1106,3,7.0,31.08,4,66,3
31,8,0,0,2,3,1,1182,4,12.0,31.17,2,58,4
31,2,0,1,1,4,1,1575,3,10.0,31.06,4,76,3
31,3,0,1,1,4,1,951,6,4.5,30.86,15,74,3
31,4,0,1,1,4,1,862,6,8.0,30.93,15,75,3
31,5,0,0,1,4,1,2235,8,6.0,31.26,20,67,3
30,6,0,1,1,4,1,1421,4,10.0,31.09,2,70,3
43,7,0,0,1,4,1,445,10,12.0,31.09,10,64,3
67,8,0,1,1,4,1,2202,12,2.5,30.71,19,76,2
31,1,0,1,3,5,1,1981,1,3.5,31.23,13,73,4
55,1,0,0,0,6,0,2303,4,15.0,30.81,2,69,2
31,2,0,0,0,6,0,845,6,8.0,30.53,15,64,2
31,3,0,1,0,6,0,635,12,2.0,30.33,19,73,2
30,4,0,1,0,6,0,2386,13,7.0,30.75,21,67,2
55,5,0,1,0,6,0,1067,12,6.0,30.66,19,74,2
42,6,0,1,0,6,0,400,1,,30.48,13,69,2
31,7,0,0,0,6,0,980,6,10.0,30.81,15,67,2
31,8,0,0,0,6,0,1536,9,12.0,30.85,17,65,2
31,1,0,0,3,7,0,373,0,,31.23,12,63,4
30,2,0,0,3,7,0,481,4,,31.09,2,59,5
31,3,0,0,3,7,0,863,6,7.0,31.51,15,58,5
31,4,0,1,3,7,0,726,3,12.0,31.29,4,78,4
55,6,0,1,0,10,0,1243,4,10.0,30.71,2,70,2
43,7,0,0,0,10,0,381,6,8.0,30.94,15,60,2
31,8,0,0,0,10,0,2280,0,2.5,30.75,12,66,2
31,1,0,0,3,11,0,147,13,3.5,31.21,21,59,2
55,2,0,1,3,11,0,622,4,4.5,31.14,2,77,2
31,3,0,0,3,11,0,2283,5,6.0,31.24,5,63,4
43,4,0,1,3,11,0,2272,12,12.0,31.17,19,75,4
31,5,0,1,3,11,0,1978,1,7.0,31.24,13,72,3
31,6,0,1,3,11,0,1175,13,8.0,31.36,21,73,4
43,7,0,0,3,11,0,1569,9,10.0,31.25,17,64,4
66,8,0,1,3,11,0,175,0,2.5,31.32,12,69,3
55,2,0,1,3,5,1,767,0,4.5,31.25,12,71,3
31,3,0,1,3,5,1,259,2,12.0,31.59,16,74,5
55,4,0,1,3,5,1,650,4,2.5,31.32,2,71,4
31,5,0,1,3,5,1,11,3,8.0,31.46,4,82,5
43,6,0,1,3,5,1,2546,13,10.0,31.68,21,72,5
42,7,0,0,3,5,1,2454,7,6.0,30.81,11,66,3
31,8,0,1,3,5,1,2476,0,7.0,31.06,12,68,4
43,1,0,0,0,6,1,341,6,3.5,30.63,15,59,2
43,2,0,0,0,6,1,2296,12,12.0,31.03,19,62,2
31,3,0,1,0,6,1,190,2,10.0,30.82,16,76,2
43,4,0,0,0,6,1,1271,4,4.5,30.76,2,62,2
31,5,0,0,3,7,0,1640,10,10.0,31.57,10,58,4
31,7,0,1,3,7,0,2075,7,8.0,31.66,11,80,5
31,1,0,0,1,8,0,14,3,8.0,30.99,4,66,3
43,2,0,1,1,8,0,102,2,,30.58,16,76,2
31,3,0,1,1,8,0,382,5,6.0,30.86,5,75,3
43,4,0,0,1,8,0,88,7,7.0,30.91,11,61,3
31,5,0,1,1,8,0,1603,12,,30.87,19,65,2
42,6,0,0,1,8,0,2018,4,10.0,30.98,2,65,2
31,7,0,0,1,8,0,1754,10,,30.98,10,64,2
43,2,0,1,0,12,0,1949,1,10.0,30.56,13,74,2
43,3,0,0,0,12,0,1181,4,6.0,30.75,2,64,2
31,4,0,0,0,12,0,955,6,2.5,30.59,15,62,2
30,5,0,1,0,12,0,316,2,7.0,30.92,16,81,2
31,6,0,0,0,12,0,1533,9,3.5,30.77,17,60,2
31,7,0,0,0,12,0,1130,1,4.5,30.71,13,64,2
31,1,0,0,3,13,0,1174,0,12.0,31.45,12,62,4
42,3,0,0,3,13,0,1758,1,8.0,31.72,13,59,5
31,6,0,1,0,6,1,932,6,7.0,31.14,15,68,2
31,7,0,0,0,6,1,1465,9,2.5,30.69,17,61,2
43,8,0,0,0,6,1,1873,10,6.0,31.07,10,59,2
55,1,0,1,3,7,1,1879,0,4.5,31.44,12,75,5
31,2,0,0,3,7,1,2378,13,12.0,31.46,21,61,5
30,4,0,0,3,7,1,1531,9,10.0,31.55,17,55,4
30,6,0,0,3,7,1,2209,12,3.5,31.03,19,63,5
31,8,0,1,1,8,0,899,6,12.0,31.15,15,68,3
43,2,0,1,2,9,0,533,1,6.0,31.32,13,71,4
43,3,0,0,2,9,0,710,10,12.0,31.26,10,60,4
31,4,0,0,2,9,0,1641,0,7.0,31.22,12,60,4
67,6,0,0,2,9,0,1202,3,,31.19,4,61,3
31,7,0,1,2,9,0,2418,6,10.0,31.29,15,73,3
43,8,0,1,2,9,0,494,4,,31.42,2,76,2
31,1,0,1,0,10,0,908,6,,30.26,15,67,2
31,2,0,0,0,10,0,1544,9,,30.21,17,61,2
42,4,0,1,3,13,0,1189,8,4.0,31.03,20,77,4
43,6,0,1,3,13,0,1164,9,4.5,31.41,17,83,4
31,7,0,0,3,13,0,763,13,2.5,31.19,21,61,3
30,1,0,1,2,14,0,1906,3,4.5,30.84,4,68,3
31,2,0,0,2,14,0,1136,1,10.0,31.15,13,62,4
43,3,0,1,2,14,0,2245,0,4.0,31.18,12,79,3
31,4,0,0,2,14,0,234,2,6.0,31.04,16,64,4
43,5,0,0,2,14,0,2114,7,8.0,30.72,11,62,4
67,6,0,1,2,14,0,2325,10,12.0,31.31,10,67,4
31,7,0,1,3,7,1,365,5,8.0,31.37,5,72,5
30,8,0,0,3,7,1,1790,0,7.0,31.44,12,58,5
43,1,1,1,0,8,1,404,0,8.0,37.39,12,69,2
31,2,1,0,0,8,1,1525,9,7.0,38.01,17,59,2
31,3,1,1,0,8,1,996,6,1.2,36.94,15,73,2
31,4,1,1,0,8,1,1734,10,6.0,37.48,10,75,2
31,5,1,1,0,8,1,1530,9,4.5,37.78,17,73,2
30,6,1,1,0,8,1,1811,1,12.0,38.07,13,75,2
31,7,1,0,0,8,1,2229,1,4.0,37.78,13,61,2
30,8,1,0,0,8,1,1922,3,10.0,37.49,4,59,2
30,1,0,0,2,9,1,1685,2,6.0,31.05,16,64,3
31,3,0,0,0,10,0,2322,10,4.0,30.46,10,60,2
31,4,0,1,0,10,0,1882,4,12.0,30.67,2,71,2
31,5,0,0,0,10,0,1630,12,10.0,30.67,19,63,2
31,6,0,0,0,10,0,992,6,6.0,30.79,15,58,2
43,7,0,1,0,10,0,1472,9,8.0,30.34,17,74,2
31,8,0,0,0,10,0,2172,1,7.0,31.08,13,65,2
43,1,0,0,3,11,0,1410,0,8.0,31.36,12,63,4
31,2,0,1,3,11,0,653,13,10.0,31.31,21,72,4
31,3,0,0,3,11,0,787,5,,31.33,5,59,5
31,4,0,0,3,11,0,2177,1,,31.38,13,56,4
31,6,0,1,3,11,0,1038,10,6.0,31.57,10,71,4
43,7,0,1,2,14,0,340,6,7.0,31.36,15,78,3
31,8,0,1,2,14,0,1260,8,2.5,31.11,20,75,3
43,1,1,1,2,15,0,360,0,2.5,38.01,12,75,4
55,3,1,1,2,15,0,2037,7,7.0,38.08,11,79,4
31,4,1,1,2,15,0,216,2,6.0,38.18,16,73,4
31,5,1,1,2,15,0,713,10,8.0,37.96,10,63,4
31,7,1,1,2,15,0,1817,3,12.0,38.07,4,78,4
42,8,1,1,2,15,0,1659,7,10.0,38.09,11,76,4
67,2,0,0,2,9,1,1199,3,8.0,31.34,4,66,3
42,3,0,1,2,9,1,2021,4,7.0,31.23,2,74,4
43,4,0,1,2,9,1,397,1,2.5,30.84,13,75,3
43,6,0,0,2,9,1,442,8,4.5,31.06,20,61,4
43,7,0,1,2,9,1,989,6,3.5,31.22,15,69,3
43,1,0,1,0,10,1,189,2,7.0,30.88,16,72,2
43,2,0,1,0,10,1,1235,1,10.0,30.77,13,71,2
67,3,0,1,0,10,1,2200,12,4.0,30.45,19,72,2
43,7,0,0,3,11,0,187,2,7.0,31.33,16,65,3
43,8,0,1,3,11,0,2028,0,,31.34,12,74,4
55,1,0,1,1,12,0,2004,7,8.0,30.97,11,95,3
43,2,0,0,1,12,0,625,4,10.0,31.26,2,63,3
31,3,0,0,1,12,0,864,6,,30.84,15,62,3
31,4,0,1,1,12,0,2148,3,12.0,31.03,4,72,3
31,5,0,1,1,12,0,2109,12,6.0,30.88,19,73,2
43,6,0,1,1,12,0,1624,0,7.0,31.02,12,76,2
31,7,0,0,1,12,0,703,1,,30.89,13,64,2
43,8,0,1,1,12,0,1459,9,,31.02,17,73,2
31,1,0,0,2,13,0,1551,9,6.0,31.23,17,60,3
43,6,0,0,0,10,1,789,7,2.5,30.65,11,63,2
43,7,0,1,0,10,1,504,10,6.0,30.81,10,70,2
31,1,0,1,3,11,1,2079,4,3.5,31.09,2,75,3
43,2,0,0,3,11,1,1027,5,6.0,31.53,5,58,4
43,3,0,0,3,11,1,1535,9,2.5,31.01,17,60,3
31,4,0,0,3,11,1,1144,3,10.0,31.41,4,62,5
30,5,0,0,3,11,1,375,13,8.0,31.25,21,64,5
31,2,0,0,2,13,0,332,12,8.0,31.42,19,60,4
31,3,0,0,2,13,0,2007,0,,31.03,12,59,2
31,4,0,1,2,13,0,1682,5,,30.98,5,77,3
31,5,0,1,2,13,0,1744,10,7.0,31.22,10,82,4
31,6,0,0,2,13,0,1253,8,10.0,31.02,20,59,3
30,8,0,0,2,13,0,718,12,12.0,30.81,19,61,4
31,2,0,1,2,14,0,868,6,12.0,30.97,15,73,3
43,6,0,1,3,11,1,2591,8,12.0,31.64,20,74,5
43,7,0,0,3,11,1,186,2,4.5,31.25,16,66,4
43,8,0,1,3,11,1,771,0,7.0,31.25,12,74,4
43,1,0,1,1,12,1,392,1,2.5,30.59,13,81,2
43,2,0,1,1,12,1,665,5,12.0,30.68,5,72,3
43,3,0,1,1,12,1,601,12,3.5,31.05,19,72,3
31,4,0,1,1,12,1,2055,7,8.0,30.96,11,78,3
31,5,0,1,1,12,1,2500,6,4.5,30.79,15,73,3
42,6,0,1,1,12,1,609,12,10.0,31.12,19,75,3
42,7,0,1,1,12,1,8,10,6.0,31.18,10,77,3
31,4,0,0,2,14,0,2434,12,,31.04,19,61,2
31,5,0,0,2,14,0,2286,5,4.0,31.42,5,70,4
54,6,0,0,2,14,0,2228,0,6.0,30.99,12,59,3
43,7,0,1,2,14,0,1198,3,,31.11,4,69,3
31,8,0,0,2,14,0,1263,8,10.0,31.26,20,60,4
43,1,1,1,2,15,0,1661,7,8.0,37.87,11,76,4
31,2,1,1,2,15,0,1730,10,,38.35,10,78,4
43,3,1,0,2,15,0,2404,0,7.0,38.01,12,64,4
43,4,1,0,2,15,0,1998,7,6.0,38.22,11,62,4
31,5,1,0,2,15,0,1563,9,,38.15,17,65,4
30,8,0,0,1,12,1,333,8,8.0,30.92,20,59,3
43,1,0,0,3,13,1,764,5,3.5,31.24,5,62,5
43,2,0,0,3,13,1,2098,0,2.5,31.38,12,66,4
43,3,0,1,3,13,1,2537,13,10.0,31.24,21,60,3
30,5,0,0,3,13,1,2207,12,8.0,31.29,19,65,5
31,6,0,0,3,13,1,2182,13,4.5,31.32,21,67,5
43,7,0,0,3,13,1,2072,7,12.0,31.96,11,61,4
43,8,0,1,3,13,1,1031,8,2.5,31.27,20,76,4
31,1,0,1,1,14,1,1220,10,6.0,30.77,10,69,3
31,1,1,1,3,1,1,1411,0,4.5,38.07,12,73,5
42,2,1,0,3,1,1,225,2,2.5,37.83,16,68,4
31,3,1,0,3,1,1,2544,13,8.0,38.58,21,58,4
55,4,1,1,3,1,1,2053,7,6.0,38.16,11,75,4
43,6,1,0,3,1,1,1664,0,12.0,38.72,12,59,5
31,7,1,0,3,1,1,1490,9,7.0,37.45,17,64,4
30,8,1,0,3,1,1,1132,1,3.5,38.32,13,61,4
31,6,1,0,2,15,0,1285,6,12.0,38.11,15,58,4
43,7,1,1,2,15,0,1908,3,10.0,37.82,4,71,3
31,8,1,0,2,15,0,2054,7,,38.15,11,62,4
31,2,0,0,1,14,1,886,6,3.5,30.94,15,64,2
43,3,0,0,1,14,1,2268,10,7.0,31.02,10,59,3
31,4,0,1,1,14,1,2460,5,8.0,30.98,5,70,3
31,5,0,0,1,14,1,2205,12,10.0,30.97,19,60,3
67,6,0,1,1,14,1,2564,13,12.0,31.08,21,72,3
43,7,0,1,1,14,1,2491,2,4.5,31.35,16,79,2
43,1,0,1,2,15,1,1382,0,3.5,31.16,12,72,4
31,2,0,0,2,15,1,638,12,4.5,30.86,19,61,2
31,3,0,1,2,15,1,194,2,2.5,31.32,16,73,4
19,1,0,1,4,2,1,278,2,6.0,32.16,16,78,6
31,2,0,0,4,2,1,1779,0,8.0,31.93,12,56,6
31,3,0,0,4,2,1,136,5,4.0,31.34,5,60,6
31,4,0,0,4,2,1,2122,4,4.5,32.12,2,60,6
31,5,0,0,4,2,1,1254,8,7.0,32.38,20,64,6
18,6,0,0,4,2,1,443,1,12.0,32.02,13,59,6
31,7,0,1,4,2,1,2101,3,10.0,31.81,4,75,6
31,8,0,0,4,2,1,1283,6,2.5,31.25,15,60,6
31,1,1,1,8,3,1,1817,3,8.0,38.07,4,78,4
43,2,1,1,8,3,1,1659,7,2.5,38.09,11,76,4
42,3,1,0,8,3,1,2511,13,7.0,38.28,21,65,5
31,4,0,0,2,15,1,1142,3,12.0,31.24,4,64,4
67,5,0,1,2,15,1,436,3,6.0,31.18,4,79,3
43,6,0,1,2,15,1,2377,13,10.0,30.97,21,65,4
43,7,0,0,2,15,1,1650,7,8.0,31.34,11,58,4
31,8,0,0,2,15,1,851,6,7.0,30.89,15,58,4
31,4,1,1,8,3,1,216,2,3.5,38.18,16,73,4
31,5,1,1,8,3,1,713,10,12.0,37.96,10,63,4
43,6,1,1,8,3,1,360,0,4.5,38.01,12,75,4
55,7,1,1,8,3,1,2037,7,10.0,38.08,11,79,4
43,8,1,0,8,3,1,573,13,6.0,38.39,21,63,4
43,2,0,1,1,4,1,1562,9,4.5,31.01,17,76,2
31,3,0,0,1,4,1,395,1,7.0,31.04,13,64,2
55,4,0,1,1,4,1,1210,4,12.0,31.11,2,82,2
43,5,0,0,1,4,1,2459,8,6.0,30.67,20,62,2
43,6,0,1,1,4,1,1747,10,8.0,30.96,10,74,3
55,7,0,1,1,4,1,947,6,10.0,30.95,15,73,2
55,8,0,0,1,4,1,1383,12,2.5,30.72,19,60,2
55,1,0,0,3,5,1,1356,3,10.0,31.64,4,60,5
43,2,0,1,3,5,1,2272,12,12.0,31.17,19,75,4
43,3,0,1,3,5,1,2540,13,2.5,30.96,21,73,4
43,4,0,1,3,5,1,1416,4,6.0,31.42,2,79,4
31,5,0,0,3,5,1,122,7,4.0,31.03,11,63,2
31,6,0,0,3,5,1,2283,5,7.0,31.24,5,63,4
67,7,0,1,3,5,1,2325,10,8.0,31.31,10,67,4
31,8,0,0,3,5,1,2474,0,4.5,31.43,12,62,5
55,1,0,1,0,6,1,1243,4,8.0,30.71,2,70,2
31,2,0,0,0,6,1,955,6,2.5,30.59,15,62,2
43,3,0,1,0,6,1,161,10,7.0,30.52,10,79,2
31,4,0,0,0,6,1,1533,9,3.5,30.77,17,60,2
31,5,0,0,0,6,1,2280,0,4.5,30.72,12,66,2
31,6,0,1,0,6,1,815,6,6.0,30.85,15,76,2
31,7,0,0,0,6,1,1130,1,10.0,30.71,13,64,2
31,8,0,1,0,6,1,310,2,12.0,30.99,16,72,2
43,2,0,1,3,7,1,91,5,8.0,31.38,5,75,3
31,3,0,1,3,7,1,2162,12,7.0,31.51,19,75,4
31,4,0,0,3,7,1,1783,0,2.5,30.91,12,55,5
31,5,0,0,3,7,1,96,2,12.0,31.46,16,66,5
31,6,0,0,3,7,1,147,13,6.0,31.21,21,59,2
31,8,0,1,3,7,1,1175,13,4.5,31.36,21,73,4
31,3,1,1,6,8,1,95,1,4.0,37.76,13,76,2
43,4,1,1,6,8,1,2035,7,10.0,37.79,11,76,3
31,5,1,0,6,8,1,865,6,4.5,37.68,15,63,3
31,6,1,1,6,8,1,2503,1,6.0,37.55,13,72,3
43,8,1,1,6,8,1,1839,1,8.0,37.79,13,81,2
31,1,0,0,2,9,1,234,2,7.0,31.04,16,64,4
43,2,0,0,2,9,1,1072,12,4.5,30.85,19,64,2
31,3,0,0,2,9,1,543,0,10.0,31.24,12,63,4
18,4,0,1,2,9,1,496,4,3.5,30.98,2,73,4
43,5,0,1,2,9,1,936,6,2.5,30.87,15,82,3
31,6,0,1,2,9,1,1267,8,12.0,31.31,20,69,4
31,7,0,1,2,9,1,1978,1,8.0,31.21,13,72,3
30,8,0,1,2,9,1,1906,3,6.0,30.84,4,68,3
43,1,0,0,0,10,1,381,6,4.5,30.87,15,60,2
31,2,0,0,0,10,1,1982,1,10.0,30.62,13,58,2
55,3,0,1,0,10,1,1373,3,6.0,30.84,4,70,2
31,5,0,1,0,10,1,592,4,3.5,30.69,2,70,2
55,6,0,1,0,10,1,2106,7,7.0,30.81,11,80,2
30,7,0,0,0,10,1,1412,8,12.0,30.96,20,62,2
43,8,0,1,0,10,1,1074,12,2.5,30.64,19,73,2
31,3,0,0,3,11,1,2210,0,12.0,31.46,12,61,4
43,4,0,1,3,11,1,1164,9,4.5,31.41,17,83,4
31,5,0,1,3,11,1,657,1,8.0,31.07,13,65,4
43,6,0,1,3,11,1,2366,13,7.0,31.06,21,67,4
43,7,0,1,3,11,1,1189,8,3.5,31.03,20,77,4
43,8,0,1,3,11,1,538,0,6.0,31.26,12,80,5
43,1,0,0,0,12,1,1181,4,6.0,30.75,2,64,2
43,2,0,1,0,12,1,1949,1,10.0,30.56,13,74,2
43,3,0,1,0,12,1,2082,4,4.5,30.66,2,79,2
43,4,0,1,0,12,1,1469,9,1.2,30.21,17,75,2
31,5,0,1,0,12,1,316,2,12.0,30.92,16,81,2
31,7,0,1,0,12,1,2149,3,7.0,30.83,4,78,2
31,8,0,0,0,12,1,942,6,4.0,30.65,15,58,2
43,1,0,0,2,13,1,2349,13,6.0,30.97,21,67,4
31,2,0,1,2,13,1,331,5,3.5,31.16,5,71,4
31,3,0,0,2,13,1,1182,4,10.0,31.17,2,58,4
42,4,0,0,2,13,1,2171,1,8.0,31.36,13,59,4
43,5,0,1,2,13,1,1138,1,4.0,30.88,13,69,3
55,6,0,0,2,13,1,773,8,7.0,31.15,20,63,3
43,7,0,1,2,13,1,166,3,12.0,31.33,4,72,4
43,8,0,1,2,13,1,2245,0,2.5,31.18,12,79,3
43,1,0,0,1,14,1,2119,6,2.5,30.84,15,65,2
19,2,0,0,4,1,0,2180,1,8.0,32.04,13,58,6
31,1,0,0,2,1,1,373,0,3.5,31.23,12,63,4
43,2,0,0,2,1,1,187,2,4.0,31.33,16,65,3
31,3,0,0,2,1,1,1253,8,2.5,31.02,20,59,3
43,4,0,1,2,1,1,1198,3,12.0,31.11,4,69,3
55,1,1,0,1,1,0,2458,8,12.0,38.08,20,68,3
31,2,1,1,1,1,0,2427,6,8.0,38.02,15,67,2
43,4,1,1,1,1,0,404,0,2.5,37.39,12,69,2
43,5,1,0,1,1,0,2404,0,10.0,38.01,12,64,3
31,6,1,0,1,1,0,1454,9,3.5,37.79,17,67,3
55,3,0,0,1,14,1,2011,0,7.0,31.14,12,64,3
55,4,0,1,1,14,1,1361,3,4.0,30.66,4,72,2
31,5,0,0,1,14,1,396,1,4.5,31.06,13,63,3
31,6,0,0,1,14,1,689,10,10.0,31.21,10,55,3
31,7,0,1,1,14,1,1260,8,12.0,30.94,20,75,3
31,8,0,1,1,14,1,1149,12,8.0,30.66,19,77,2
43,2,0,0,2,15,1,1463,9,4.5,30.87,17,58,4
43,3,0,0,2,15,1,2114,7,10.0,30.72,11,62,4
31,5,0,0,4,1,0,2183,13,12.0,31.68,21,58,6
31,8,0,0,4,1,0,1637,0,6.0,31.56,12,60,6
43,1,0,1,2,2,0,1382,0,,31.16,12,72,4
31,2,0,0,2,2,0,375,13,4.0,31.25,21,64,4
43,3,0,0,2,2,0,2268,10,7.0,31.02,10,59,3
31,5,0,1,2,1,1,1744,10,6.0,31.22,10,82,4
31,6,0,0,2,1,1,332,12,7.0,31.42,19,60,4
31,7,0,0,2,1,1,127,12,10.0,30.97,19,61,3
31,8,0,0,2,1,1,2050,7,8.0,31.17,11,61,4
43,1,1,0,3,2,1,2507,13,6.0,38.46,21,66,4
43,2,1,0,3,2,1,1158,3,12.0,39.01,4,65,5
31,7,1,1,1,1,0,945,6,7.0,37.97,15,69,3
31,8,1,1,1,1,0,2142,13,6.0,38.14,21,75,3
31,1,0,0,4,2,0,2103,3,12.0,31.85,4,58,6
19,2,0,0,4,2,0,1095,4,3.5,31.77,2,63,6
19,3,0,0,4,2,0,224,2,2.5,31.82,16,68,6
18,4,0,0,4,2,0,2180,1,6.0,32.29,13,58,6
19,5,0,1,4,2,0,226,2,4.5,31.74,16,80,6
31,4,0,0,2,15,1,1136,1,12.0,31.15,13,62,4
31,5,0,0,2,15,1,2244,0,6.0,31.03,12,61,3
31,6,0,0,2,15,1,763,13,7.0,31.17,21,61,3
31,7,0,1,2,15,1,587,0,2.5,31.03,12,79,4
43,8,0,1,2,15,1,340,6,3.5,31.36,15,78,3
31,4,0,1,2,2,0,862,6,10.0,30.93,15,75,3
31,5,0,0,2,2,0,16,3,8.0,30.85,4,69,3
43,6,0,0,2,2,0,2454,7,12.0,30.81,11,66,3
43,8,0,1,2,2,0,538,0,,31.26,12,80,4
19,2,0,1,4,3,0,226,2,12.0,31.74,16,80,6
19,3,0,0,4,3,0,1095,4,10.0,31.77,2,63,6
31,3,1,0,3,2,1,1285,6,10.0,38.11,15,58,4
31,4,1,1,3,2,1,317,2,2.5,38.28,16,78,5
31,5,1,1,3,2,1,2141,13,4.5,38.16,21,68,5
55,6,1,1,3,2,1,1850,4,4.0,38.17,2,79,4
43,7,1,0,3,2,1,1657,7,8.0,38.64,11,65,3
31,8,1,1,3,2,1,530,13,7.0,38.15,21,72,5
67,1,0,0,2,3,1,1202,3,4.0,31.19,4,61,3
43,2,0,0,2,3,1,710,10,7.0,31.26,10,60,4
31,3,0,1,2,3,1,1529,9,10.0,31.47,17,69,4
19,1,0,1,4,1,0,278,2,3.5,31.59,16,78,6
31,2,0,0,4,1,0,1254,8,12.0,32.38,20,64,6
31,4,0,0,4,1,0,522,5,10.0,31.67,5,61,6
19,5,0,0,4,1,0,1814,3,6.0,32.22,4,65,6
31,6,0,0,4,2,0,2183,13,7.0,31.68,21,58,6
31,8,0,0,4,2,0,1637,0,10.0,31.56,12,60,6
43,1,0,0,2,3,0,445,10,7.0,31.09,10,64,3
43,2,0,1,2,3,0,2021,4,10.0,31.23,2,74,4
31,3,0,1,2,3,0,2055,7,8.0,30.96,11,78,3
67,4,0,1,2,3,0,436,3,12.0,31.18,4,79,3
43,5,0,1,2,3,0,397,1,2.5,30.84,13,75,3
43,6,0,1,2,3,0,1382,0,4.5,31.16,12,72,4
31,7,0,0,2,3,0,886,6,3.5,30.94,15,64,2
31,4,0,0,4,3,0,2103,3,8.0,31.85,4,58,6
31,1,0,0,1,4,0,333,8,8.0,30.92,20,59,3
31,2,0,0,1,4,0,130,1,,31.02,13,64,2
55,4,0,1,1,4,0,253,2,10.0,30.99,16,73,3
31,5,0,1,1,4,0,2321,10,4.0,30.99,10,68,3
31,6,0,1,1,4,0,1421,4,7.0,31.09,2,70,3
31,5,0,0,2,3,1,1263,8,12.0,31.26,20,60,4
31,7,0,0,2,3,1,2286,5,3.5,31.42,5,70,4
55,8,0,0,2,3,1,2228,0,2.5,30.99,12,59,3
43,1,0,0,1,4,1,2592,4,7.0,31.02,2,66,3
31,2,0,1,1,4,1,868,6,6.0,30.97,15,73,3
31,3,0,1,1,4,1,2109,12,8.0,30.88,19,73,2
31,8,0,0,4,1,0,2104,3,8.0,32.63,4,64,6
31,1,0,0,2,2,0,543,0,4.5,31.24,12,63,4
31,3,0,0,2,2,0,234,2,4.0,31.04,16,64,4
19,4,0,1,2,2,0,496,4,2.5,30.98,2,73,4
31,5,0,1,2,2,0,709,5,7.0,31.19,5,77,4
43,6,0,0,2,2,0,1928,8,10.0,31.08,20,63,2
43,8,0,0,2,3,0,2332,8,6.0,32.76,20,62,3
31,1,0,1,1,4,0,1421,4,8.0,31.09,2,70,3
43,2,0,0,1,4,0,2268,10,6.0,31.02,10,59,3
43,3,0,1,1,4,0,601,12,3.5,31.05,19,72,3
43,4,0,1,1,4,0,189,2,7.0,30.88,16,72,2
31,5,0,0,1,4,0,130,1,4.5,31.02,13,64,2
67,6,0,1,1,4,0,2202,12,10.0,30.71,19,76,2
30,7,0,0,1,4,0,333,8,12.0,30.92,20,59,3
43,7,0,1,1,4,0,609,12,6.0,31.12,19,75,3
31,8,0,1,1,4,0,932,6,12.0,31.14,15,68,2
44,1,0,0,3,5,0,764,5,12.0,31.24,5,62,5
55,2,0,1,3,5,0,1879,0,10.0,31.44,12,75,5
31,3,0,0,3,5,0,1531,9,8.0,31.55,17,55,4
67,4,0,0,3,5,0,1199,3,7.0,31.34,4,66,3
31,4,0,1,1,4,1,2166,1,4.5,31.01,13,76,3
31,5,0,0,1,4,1,14,3,10.0,30.99,4,66,3
43,6,0,0,1,4,1,1116,12,12.0,30.95,19,71,2
31,7,0,1,1,4,1,194,2,2.5,31.29,16,73,3
55,8,0,1,1,4,1,2004,7,4.0,30.97,11,95,3
